from_type;from_id;from_name;line_id;line_name;to_type;to_id;to_name;position_average;position;position_max;equipment_type
stop_point;463193;La Défense;C01371;1;stop_point;473934;La Défense;Arrière;6;6;
stop_point;463193;La Défense;C01371;1;stop_point;473935;La Défense;Avant;1;6;
stop_point;22083;Gare de Lyon;C01371;1;stop_point;474065;Gare de Lyon;Milieu;3;6;
stop_point;22243;Mairie de Saint-Ouen;C01383;13;stop_point;480330;Mairie de Saint-Ouen;Milieu;3;5;
stop_point;463131;Bobigny Pablo Picasso;C01375;5;access_point;50147747;Mc 93 Maison de la Culture;Avant;1;5;
stop_point;463280;Porte de Pantin;C01375;5;access_point;50147757;212 avenue Jean Jaurès;Milieu;3;5;Escalator
stop_point;22052;Marcadet - Poissonniers;C01382;12;access_point;50147764;69 rue des Poissonniers;Avant;1;5;
stop_point;463310;Simplon;C01374;4;access_point;50147766;27 boulevard Ornano;Avant;1;6;Escalator
stop_point;463131;Bobigny Pablo Picasso;C01375;5;access_point;50147771;Gare routière Bus 173-354-615B;Avant;1;5;
stop_point;463093;Barbès - Rochechouart;C01374;4;access_point;50147782;Boulevard de la Chapelle;Arrière;5;6;
stop_point;463160;Châtelet;C01371;1;access_point;50147795;112 rue deRivoli;Arrière;6;6;
stop_point;22092;Châtelet;C01374;4;access_point;50147796;Rue des Lavandières;Avant;1;6;
stop_point;22092;Châtelet;C01374;4;access_point;50147797;Place du Châtelet;Avant;1;6;
stop_point;463079;Châtelet;C01381;11;access_point;50147799;15 avenue Victoria;Avant;1;5;
stop_point;22153;Château d'Eau;C01374;4;access_point;50147802;51-53 boulevard de Strasbourg;Arrière;6;6;
stop_point;22018;Réaumur - Sébastopol;C01373;3;access_point;50147818;68 rue Réaumur;Arrière;5;5;
stop_point;21920;Strasbourg - Saint-Denis;C01379;9;access_point;50147821;Porte Saint-Martin;Avant;1;5;
stop_point;463264;Strasbourg - Saint-Denis;C01379;9;access_point;50147827;10 boulevard Bonne Nouvelle;Avant;1;5;
stop_point;463312;Strasbourg - Saint-Denis;C01378;8;access_point;50147827;10 boulevard Bonne Nouvelle;Avant;1;5;
stop_point;22156;Gare Montparnasse;C01376;6;access_point;50147839;59 bis boulevard du Montparnasse;Avant;1;5;
stop_point;22138;Saint-Placide;C01374;4;access_point;50147841;127 rue de Rennes;Avant;1;6;
stop_point;463308;Saint-Placide;C01374;4;access_point;50147841;127 rue de Rennes;Arrière;6;6;
stop_point;21964;Gare Saint-Lazare;C01382;12;access_point;50147870;Gare SNCF;Avant;1;5;
stop_point;463092;Porte d'Orléans;C01374;4;access_point;50147873;117 boulevard Jourdan;Arrière;6;6;
stop_point;22108;Ternes;C01372;2;access_point;50147907;Salle Pleyel;Arrière;5;5;
stop_point;463074;Jaurès;C01387;7B;access_point;50147924;Face au 1 avenue Jean-Jaurès;Avant;1;3;
stop_point;24680;Jaurès;C01387;7B;access_point;50147924;Face au 1 avenue Jean-Jaurès;Arrière;3;3;
stop_point;463095;Jaurès;C01375;5;access_point;50147925;Face au 2 place de Stalingrad;Avant;1;5;
stop_point;21952;Jaurès;C01375;5;access_point;50147925;Face au 2 place de Stalingrad;Arrière;5;5;
stop_point;463296;Rome;C01372;2;access_point;50147936;60 boulevard des Batignolles;Avant;1;5;
stop_point;463243;Ménilmontant;C01372;2;access_point;50147951;Ménilmontant (139/148 boulevard de);Arrière;5;5;
stop_point;22088;Argentine;C01371;1;access_point;50147956;Avenue de la Grande Armée;Avant;1;6;
stop_point;22085;Concorde;C01371;1;access_point;50147968;Face au 246 rue de Rivoli;Avant;2;6;
stop_point;463150;Concorde;C01371;1;access_point;50147969;6 place de la Concorde;Avant;1;6;
stop_point;22084;George V;C01371;1;access_point;50147974;101 avenue des Champs-Elysées;Milieu;4;6;
stop_point;22105;Bérault;C01371;1;access_point;50148003;29 avenue de Paris;Avant;1;6;Escalator
stop_point;21967;Gare d'Austerlitz;C01380;10;access_point;50148012;Parking SNCF côté arrivée;Arrière;5;5;
stop_point;22000;Saint-Marcel;C01375;5;access_point;50148013;50 boulevard de l' Hôpital;Arrière;5;5;
stop_point;22009;Campo-Formio;C01375;5;access_point;50148015;106-112 boulevard de l' Hôpital;Arrière;5;5;
stop_point;463026;Place d'Italie;C01377;7;access_point;50148016;182 boulevard Vincent Auriol;Arrière;5;5;
stop_point;22170;Kléber;C01376;6;access_point;50148020;15 avenue Kléber;Arrière;5;5;
stop_point;463186;Glacière;C01376;6;access_point;50148035;Face au 124 boulevard Auguste Blanqui;Arrière;5;5;
stop_point;22178;Bercy;C01376;6;access_point;50148041;Boulevard de Bercy;Arrière;5;5;
stop_point;463169;Daumesnil;C01376;6;access_point;50148045;6 Place Félix Eboué;Avant;2;5;
stop_point;462943;Nation;C01371;1;access_point;50148054;Place de la Nation;Avant;1;6;
stop_point;463200;La Courneuve - 8 Mai 1945;C01377;7;access_point;50148063;54 avenue Jean Jaurès;Milieu;3;5;
stop_point;463007;Porte de la Villette;C01377;7;access_point;50148077;Cité des Sciences - La Géode - Le Zénith;Arrière;5;5;
stop_point;22388;Chaussée d'Antin - La Fayette;C01377;7;access_point;50148097;Haussmann (boulevard, face aux Galeries La Fayette);Arrière;5;5;
stop_point;21932;Chaussée d'Antin - La Fayette;C01379;9;access_point;50148101;28 boulevard Haussmann;Arrière;5;5;
stop_point;22391;Censier - Daubenton;C01377;7;access_point;50148117;96 rue Monge;Milieu;3;5;
stop_point;463216;Les Gobelins;C01377;7;access_point;50148122;47 avenue des Gobelins;Arrière;5;5;
stop_point;463267;Tolbiac;C01377;7;access_point;50148124;59 avenue d' Italie;Avant;1;5;
stop_point;463323;Villejuif Léo Lagrange;C01377;7;access_point;50148147;34 avenue de Paris;Arrière;4;5;
stop_point;463269;Villejuif - Louis Aragon;C01377;7;access_point;50148150;175 boulevard Maxime Gorky;Avant;2;5;Ascenseur
stop_point;463048;Filles du Calvaire;C01378;8;access_point;50148185;Musée Picasso;Avant;1;5;
stop_point;463018;Bastille;C01375;5;access_point;50148193;1 Boulevard Beaumarchais;Arrière;5;5;
stop_point;463019;Bastille;C01371;1;access_point;50148193;1 Boulevard Beaumarchais;Arrière;6;6;
stop_point;22210;Charenton - Écoles;C01378;8;access_point;50148217;91 rue de Paris;Arrière;5;5;
stop_point;22212;Créteil - Université;C01378;8;access_point;50148230;Rue Ferdinand de Lesseps;Arrière;5;5;
stop_point;463055;Rue de la Pompe;C01379;9;access_point;50148265;56 avenue Georges Mandel;Avant;1;5;
stop_point;21917;Trocadéro;C01379;9;access_point;50148270;Avenue du Président Wilson;Avant;1;5;
stop_point;22164;Trocadéro;C01376;6;access_point;50148271;Place du Trocédéro;Arrière;5;5;
stop_point;22224;Miromesnil;C01383;13;access_point;50148286;1 avenue Percier;Avant;2;5;
stop_point;462957;Miromesnil;C01379;9;access_point;50148288;24 bis rue de la Boétie;Avant;1;5;
stop_point;21921;Richelieu - Drouot;C01379;9;access_point;50148291;Boulevard des Italiens;Avant;1;5;
stop_point;463037;Richelieu - Drouot;C01378;8;access_point;50148294;2 Boulevard Haussmann;Avant;1;5;
stop_point;463049;Grands Boulevards;C01379;9;access_point;50148303;20 boulevard Poissonnière;Arrière;5;5;
stop_point;21910;Saint-Ambroise;C01379;9;access_point;50148309;80 boulevard Voltaire;Avant;1;5;Ascenseur
stop_point;463325;Voltaire;C01379;9;access_point;50148314;130 boulevard Voltaire;Arrière;5;5;Ascenseur
stop_point;21916;Voltaire;C01379;9;access_point;50148317;5 place Léon Blum;Avant;1;5;
stop_point;463024;Gare d'Austerlitz;C01380;10;access_point;50148351;Jardin des Plantes;Avant;1;5;
stop_point;463141;Cardinal Lemoine;C01380;10;access_point;50148355;55 rue du Cardinal Lemoine;Arrière;5;5;
stop_point;463083;Duroc;C01383;13;access_point;50148364;bd du Montparnasse;Avant;1;5;
stop_point;463108;Arts et Métiers;C01381;11;access_point;50148404;Rue des Vertus;Arrière;5;5;
stop_point;21998;Belleville;C01381;11;access_point;50148413;1 boulevard de la Villette;Avant;1;5;
stop_point;463111;Belleville;C01372;2;access_point;50148413;1 boulevard de la Villette;Avant;1;5;
stop_point;462949;Convention;C01382;12;access_point;50148430;337 rue de Vaugirard;Avant;2;5;
stop_point;22221;Porte de Vanves;C01383;13;access_point;50148474;9 boulevard Brune;Avant;1;5;
stop_point;22241;Saint-Denis - Porte de Paris;C01383;13;access_point;50148510;1 Rue Danielle Casanova;Arrière;5;5;Ascenseur
stop_point;480541;Porte de Clichy;C01384;14;access_point;50148516;1 boulevard Berthier;Arrière;8;8;Escalator
stop_point;462953;Gabriel Péri;C01383;13;access_point;50148524;Gare routière;Avant;2;5;
stop_point;22094;Charles de Gaulle - Etoile;C01372;2;access_point;50148552;Arc de Triomphe;Avant;1;5;
stop_point;463197;Gare de Lyon;C01371;1;access_point;50148559;203 rue Bercy;Avant;2;6;
stop_point;463064;Madeleine;C01384;14;access_point;50148699;Face au 20 place de la Madeleine;Avant;2;8;
stop_point;463126;Basilique de Saint-Denis;C01383;13;access_point;50148704;Basilique;Avant;2;5;
stop_point;21983;Cluny - La Sorbonne;C01380;10;access_point;50148708;Musée du Moyen-Âge;Avant;1;5;
stop_point;462962;République;C01378;8;access_point;50148719;1 Rue Rene Boulanger;Arrière;5;5;
stop_point;22232;Les Agnettes;C01383;13;access_point;50148727;Angle rue des Bas et Rue Louis Calmel;Arrière;4;5;
stop_point;26602;Mairie de Montrouge;C01374;4;access_point;50148743;Rue Louis Rolland;Avant;1;6;
stop_point;463142;Charenton - Écoles;C01378;8;access_point;50148763;Rue de Paris;Avant;1;5;
stop_point;22104;Château de Vincennes;C01371;1;access_point;50148766;Château de Vincennes;Arrière;6;6;
stop_point;462944;Cluny - La Sorbonne;C01380;10;access_point;50148768;Boulevard Saint germain;Arrière;5;5;
stop_point;22383;Les Gobelins;C01377;7;access_point;50148797;Manufacture des Gobelins;Avant;1;5;
stop_point;22207;Porte Dorée;C01378;8;access_point;50148817;Boulevard Poniatovski;Arrière;5;5;
stop_point;463208;Les Halles;C01374;4;access_point;50148871;Porte Saint-Eustache;Avant;1;6;
stop_point;463129;Bercy;C01384;14;access_point;50148884;Rue de Bercy;Avant;2;8;Escalator
stop_point;480541;Porte de Clichy;C01384;14;access_point;50148894;av du Cimetière des Batignolles;Arrière;8;8;Escalator
stop_point;480541;Porte de Clichy;C01384;14;access_point;50148897;av de Clichy;Avant;3;8;Escalator
stop_point;463112;Bibliothèque François Mitterrand;C01384;14;access_point;50148911;Rue Goscinny;Milieu;5;8;Escalator
stop_point;483279;Bagneux - Lucie Aubrac;C01374;4;access_point;50149178;Place Lucie Aubrac Bagneux;Avant;1;6;
stop_point;490762;Serge Gainsbourg;C01381;11;access_point;50149887;bd du Gén. Leclerc;Avant;2;5;Escalator
stop_point;490848;Maison Blanche;C01384;14;access_point;50149929;r. du Tage;Avant;1;8;Ascenseur
stop_point;490848;Maison Blanche;C01384;14;access_point;50149930;r. Tagore;Arrière;6;8;Escalator
stop_point;490848;Maison Blanche;C01384;14;access_point;50149931;r. de la Vistule;Avant;2;8;Escalier
stop_point;490841;Maison Blanche;C01384;14;access_point;50149932;r. Bourgon;Milieu;5;8;Escalator
stop_point;490850;L'Haÿ-les-Roses;C01384;14;access_point;50149935;r. de Bicêtre;Avant;3;8;Escalator
stop_point;490851;Chevilly-Larue? (Marché International?);C01384;14;access_point;50149937;r. Latérale;Avant;3;8;Escalier
stop_point;490852;Thiais - Orly? (Pont de Rungis?);C01384;14;access_point;50149940;Entrée / Sortie;Arrière;7;8;Escalier
stop_point;490794;Saint-Denis - Pleyel;C01384;14;access_point;50149984;23 rue Pleyel;Arrière;7;8;Escalator
stop_point;490789;Montreuil - Hôpital;C01381;11;access_point;50210355;r. des Saules Clouet;Arrière;5;5;Escalier
stop_point;490787;Serge Gainsbourg;C01381;11;access_point;50210357;r. de la Liberté;Avant;2;5;Escalier
stop_point;471102;Gare du Nord;C01743;B;stop_point;22007;Gare du Nord;Milieu;4;8;
stop_point;473993;Châtelet les Halles;C01374;4;stop_point;22092;Châtelet;Milieu;4;6;
stop_point;473920;Nation;C01742;A;stop_point;462942;Nation;Avant;4;10;
stop_point;474047;Nanterre Université;C01742;A;access_point;50148543;Boulevard des Provinces Françaises;Avant;4;10;
stop_point;473935;La Défense;C01742;A;access_point;50148546;Défense (rond-point de la Défense);Avant;1;10;
stop_point;473936;La Défense;C01742;A;access_point;50148548;Parvis;Avant;1;10;
stop_point;473924;Auber;C01742;A;access_point;50148557;Grands Magasins;Avant;4;10;
stop_point;473989;Châtelet les Halles;C01374;4;access_point;50148558;Forum des Halles Centre G. Pompidou;Milieu;4;6;
stop_point;474045;Nogent-sur-Marne;C01742;A;access_point;50148573;Sortie Parking;Avant;4;10;
stop_point;473943;Joinville-le-Pont;C01742;A;access_point;50148575;Hippodrome de Vincennes;Avant;4;10;
stop_point;473952;Fontenay-aux-Roses;C01743;B;access_point;50148625;École Normale Supérieure;Arrière;8;8;
stop_point;473989;Châtelet les Halles;C01374;4;access_point;50148652;Place Marguerite de Navarre;Milieu;4;6;
stop_point;474039;Noisy - Champs;C01742;A;access_point;50148746;Entrée Ouest de la Gare;Arrière;8;10;
stop_point;473904;Orsay Ville;C01743;B;access_point;50148808;Faculté des Sciences;Avant;1;8;
stop_point;474063;Lozère;C01743;B;access_point;50148865;Place de la Gare;Arrière;8;8;
stop_point;474046;Noisiel;C01742;A;access_point;50148995;Gare de Noisiel;Avant;4;10;
stop_point;473921;Châtelet les Halles;C01374;4;stop_point;463159;Châtelet;Milieu;4;6;
stop_point;474062;Gare de Lyon;C01742;A;stop_point;463197;Gare de Lyon;Arrière;8;10;
stop_point;473915;Saint-Michel Notre-Dame;C01743;B;stop_point;463306;Saint-Michel;Avant;1;8;
stop_point;473920;Nation;C01742;A;access_point;50148328;15 place de la Nation;Avant;4;10;
stop_point;474020;Rueil-Malmaison;C01742;A;access_point;50148537;Avenue de Colmar;Arrière;8;10;
stop_point;474023;Rueil-Malmaison;C01742;A;access_point;50148537;Avenue de Colmar;Arrière;8;10;
stop_point;474051;Nanterre Préfecture;C01742;A;access_point;50148803;Boulevard de Pesaro;Avant;4;10;
stop_point;22109;Victor Hugo;C01372;2;access_point;50147911;4 place Victor Hugo;Arrière;5;5;
stop_point;22001;Stalingrad;C01375;5;access_point;50147927;86 rue de l' Aqueduc;Arrière;5;5;
stop_point;22107;Stalingrad;C01372;2;access_point;50147927;86 rue de l' Aqueduc;Avant;1;5;
stop_point;22102;Esplanade de la Défense;C01371;1;access_point;50147944;Quartier Bellini;Milieu;4;6;
stop_point;463230;Philippe Auguste;C01372;2;access_point;50147949;212 boulevard de Charonne;Arrière;5;5;
stop_point;462983;Couronnes;C01372;2;access_point;50147952;Belleville (37 boulevard de);Avant;1;5;
stop_point;22078;Neuilly Porte Maillot;C01371;1;access_point;50147960;23-27 avenue Charles de Gaulle;Avant;1;6;
stop_point;463150;Concorde;C01371;1;access_point;50147968;Face au 246 rue de Rivoli;Arrière;6;6;
stop_point;22090;Champs-Élysées - Clemenceau;C01371;1;access_point;50147971;Clémenceau (place);Arrière;6;6;
stop_point;22079;Palais Royal - Musée du Louvre;C01371;1;access_point;50147990;Place du Palais-Royal;Avant;1;6;
stop_point;22079;Palais Royal - Musée du Louvre;C01371;1;access_point;50147992;Place Colette;Avant;1;6;
stop_point;22180;Boissière;C01376;6;access_point;50148022;57 avenue Kléber;Avant;1;5;
stop_point;22072;Nation;C01372;2;access_point;50148053;Place de la Nation;Avant;1;5;
stop_point;22395;La Courneuve - 8 Mai 1945;C01377;7;access_point;50148061;61 place du 8 Mai 1945;Arrière;4;5;
stop_point;22395;La Courneuve - 8 Mai 1945;C01377;7;access_point;50148061;61 place du 8 Mai 1945;Avant;2;5;
stop_point;22395;La Courneuve - 8 Mai 1945;C01377;7;access_point;50148061;61 place du 8 Mai 1945;Milieu;3;5;
stop_point;22374;Porte de la Villette;C01377;7;access_point;50148076;Boulevard Macdonald;Avant;1;5;
stop_point;22374;Porte de la Villette;C01377;7;access_point;50148079;Avenue de la Porte de la Villette;Avant;1;5;
stop_point;463206;Le Peletier;C01377;7;access_point;50148094;Rue de la Victoire;Avant;1;5;
stop_point;22388;Chaussée d'Antin - La Fayette;C01377;7;access_point;50148095;36 boulevard Haussmann;Arrière;5;5;
stop_point;22372;Porte d'Ivry;C01377;7;access_point;50148137;Avenue d'Ivry;Avant;1;5;
stop_point;22190;Commerce;C01378;8;access_point;50148165;16 place du Commerce;Avant;2;5;Escalator
stop_point;22057;Concorde;C01382;12;access_point;50148175;Jardin des Tuileries;Avant;2;5;
stop_point;21961;Madeleine;C01384;14;access_point;50148178;2 rue Tronchet;Arrière;7;8;
stop_point;22198;Bonne Nouvelle;C01378;8;access_point;50148179;26 Boulevard de Bonne Nouvelle;Arrière;5;5;
stop_point;22098;Reuilly - Diderot;C01378;8;access_point;50148202;73 boulevard Diderot;Avant;1;5;
stop_point;22215;Maisons-Alfort - Stade;C01378;8;access_point;50148222;26-28 avenue du Général Leclerc;Avant;1;5;
stop_point;22213;Créteil - Préfecture;C01378;8;access_point;50148233;Le Mont-Mesly;Avant;2;5;
stop_point;463038;Jasmin;C01379;9;access_point;50148259;78 avenue Mozart;Arrière;5;5;
stop_point;21917;Trocadéro;C01379;9;access_point;50148273;Place du Trocadéro;Avant;1;5;
stop_point;22224;Miromesnil;C01383;13;access_point;50148287;29 rue de la Boétie;Arrière;5;5;Escalator
stop_point;22196;Richelieu - Drouot;C01378;8;access_point;50148292;Rue Marivaux;Avant;1;5;
stop_point;463036;Richelieu - Drouot;C01379;9;access_point;50148294;2 Boulevard Haussmann;Arrière;5;5;
stop_point;463299;Saint-Ambroise;C01379;9;access_point;50148309;80 boulevard Voltaire;Arrière;5;5;Ascenseur
stop_point;21910;Saint-Ambroise;C01379;9;access_point;50148311;55 boulevard Voltaire;Arrière;5;5;
stop_point;21934;Charonne;C01379;9;access_point;50148322;143 boulevard Voltaire;Avant;1;5;
stop_point;463279;Porte de Montreuil;C01379;9;access_point;50148334;65 boulevard Davout;Arrière;5;5;
stop_point;22039;Pasteur;C01382;12;access_point;50148438;183 rue de Vaugirard;Arrière;5;5;
stop_point;22060;Assemblée Nationale;C01382;12;access_point;50148450;Angle avec le 239 bd Saint-Germain et la rue de Courty;Arrière;5;5;
stop_point;21964;Gare Saint-Lazare;C01382;12;access_point;50148489;Galeries marchandes - Gare Saint-Lazare;Avant;1;5;
stop_point;21962;Gare Saint-Lazare;C01384;14;access_point;50148492;11-13 place du Havre;Arrière;7;8;
stop_point;462951;Porte de Saint-Ouen;C01383;13;access_point;50148502;Avenue de Saint-Ouen;Arrière;5;5;
stop_point;463301;Saint-Denis - Porte de Paris;C01383;13;access_point;50148510;1 Rue Danielle Casanova;Arrière;4;5;
stop_point;463301;Saint-Denis - Porte de Paris;C01383;13;access_point;50148511;Musée d'Art et d'Histoire;Avant;1;5;Ascenseur
stop_point;480531;Porte de Clichy;C01384;14;access_point;50148515;125 boulevard Bessières;Arrière;6;8;Escalator
stop_point;463046;Gare de Lyon;C01384;14;access_point;50148562;Rue de Bercy;Avant;1;8;Escalator
stop_point;21902;République;C01373;3;access_point;50148717;Av de la République;Avant;2;5;
stop_point;22199;République;C01378;8;access_point;50148718;12 place de la République;Milieu;3;5;
stop_point;463135;Boucicaut;C01378;8;access_point;50148759;Rue Félix Faure;Arrière;5;5;
stop_point;462981;Jaurès;C01372;2;access_point;50148784;Boulevard de la Villette;Arrière;5;5;
stop_point;21961;Madeleine;C01384;14;access_point;50148800;Rue De Sèze;Milieu;5;8;Ascenseur
stop_point;463284;Pyramides;C01384;14;access_point;50148820;Rue de l'Echelle;Arrière;6;8;Escalator
stop_point;22211;Créteil - L'Échat;C01378;8;access_point;50148853;Voie Félix Eboué;Avant;2;5;
stop_point;21784;Pointe du Lac;C01378;8;access_point;50148857;Route de Pompadour;Arrière;4;5;
stop_point;22146;Les Halles;C01374;4;access_point;50148872;Porte du Jour;Arrière;6;6;Escalator
stop_point;463208;Les Halles;C01374;4;access_point;50148872;Porte du Jour;Arrière;6;6;Escalator
stop_point;480341;Saint-Ouen;C01384;14;access_point;50148890;Rue Pierre Dreyfus;Arrière;6;8;Escalator
stop_point;480531;Porte de Clichy;C01384;14;access_point;50148897;av de Clichy;Avant;3;8;
stop_point;483904;Mairie d'Aubervilliers;C01382;12;access_point;50149333;avenue Victor Hugo;Avant;2;5;
stop_point;480330;Mairie de Saint-Ouen;C01384;14;access_point;50149542;Rue Albert Dhalenne;Avant;3;8;Escalator
stop_point;490789;Montreuil - Hôpital;C01381;11;access_point;50149892;bd de la Boissière;Arrière;5;5;Ascenseur
stop_point;490841;Maison Blanche;C01384;14;access_point;50149929;r. du Tage;Arrière;7;8;Escalier
stop_point;490837;L'Haÿ-les-Roses;C01384;14;access_point;50149935;r. de Bicêtre;Milieu;5;8;Escalier
stop_point;490850;L'Haÿ-les-Roses;C01384;14;access_point;50149935;r. de Bicêtre;Avant;1;8;Escalier
stop_point;490850;L'Haÿ-les-Roses;C01384;14;access_point;50149936;ZAC Lallier;Arrière;6;8;Escalier
stop_point;490841;Maison Blanche;C01384;14;access_point;50210354;av. d'Italie;Milieu;5;8;Escalier
stop_point;490841;Maison Blanche;C01384;14;access_point;50210354;av. d'Italie;Avant;1;8;Ascenseur
stop_point;472814;Gare du Nord;C01743;B;stop_point;41126;Magenta;Milieu;4;8;
stop_point;473934;La Défense;C01742;A;access_point;50148548;Parvis;Avant;1;10;
stop_point;473987;Boissy-Saint-Léger;C01742;A;access_point;50148589;Place de la Gare;Arrière;8;10;
stop_point;473974;Bry-sur-Marne;C01742;A;access_point;50148595;Gallieni (boulevard);Avant;1;10;
stop_point;474061;Massy - Palaiseau;C01743;B;access_point;50148651;Avenue Carnot;Milieu;4;8;
stop_point;21937;République;C01381;11;stop_point;21902;République;Avant;1;5;
stop_point;21964;Gare Saint-Lazare;C01382;12;stop_point;21962;Saint-Lazare;Avant;1;5;
stop_point;462995;Odéon;C01374;4;stop_point;21978;Odéon;Arrière;6;6;
stop_point;22156;Gare Montparnasse;C01376;6;stop_point;22038;Montparnasse-Bienvenue;Milieu;3;5;
stop_point;463159;Châtelet;C01384;14;stop_point;22087;Châtelet;Arrière;6;8;Escalator
stop_point;463001;Gare de l'Est;C01377;7;stop_point;22148;Gare de l'Est (Verdun);Milieu;3;5;
stop_point;21911;Saint-Augustin;C01379;9;stop_point;22218;Saint-Lazare;Avant;1;5;
stop_point;462946;République;C01373;3;stop_point;462961;République;Avant;1;5;
stop_point;462969;Gare Saint-Lazare;C01382;12;stop_point;462970;Saint-Lazare;Arrière;5;5;
stop_point;22145;Odéon;C01374;4;stop_point;462998;Odéon;Avant;1;6;Escalator
stop_point;22087;Châtelet;C01371;1;stop_point;463079;Châtelet;Avant;1;6;
stop_point;463158;Châtelet;C01374;4;stop_point;463079;Châtelet;Arrière;6;6;
stop_point;463133;Bonne Nouvelle;C01379;9;stop_point;463115;Bonne Nouvelle;Avant;1;5;
stop_point;22096;Concorde;C01378;8;stop_point;463164;Concorde;Avant;1;5;
stop_point;463046;Gare de Lyon;C01384;14;stop_point;463197;Gare de Lyon;Arrière;6;8;Escalator
stop_point;22162;La Motte-Picquet - Grenelle;C01376;6;stop_point;463202;La Motte-Picquet-Grenelle;Arrière;5;5;
stop_point;22131;Raspail;C01374;4;stop_point;463292;Raspail;Arrière;6;6;
stop_point;462982;La Chapelle;C01372;2;stop_point;472111;Paris Gare du Nord;Avant;1;5;
stop_point;462944;Cluny - La Sorbonne;C01380;10;stop_point;473915;Saint-Michel Notre-Dame;Arrière;5;5;
stop_point;22385;Maison Blanche;C01377;7;stop_point;490841;Maison Blanche;Arrière;4;5;Escalier
stop_point;463280;Porte de Pantin;C01375;5;access_point;50147758;Avenue Jean Jaurès;Avant;1;5;Ascenseur
stop_point;22130;Barbès - Rochechouart;C01374;4;access_point;50147782;Boulevard de la Chapelle;Milieu;4;6;
stop_point;463159;Châtelet;C01384;14;access_point;50147794;55 rue de Rivoli;Arrière;7;8;
stop_point;21959;Châtelet;C01384;14;access_point;50147796;Rue des Lavandières;Avant;2;8;
stop_point;21966;Châtelet;C01381;11;access_point;50147799;15 avenue Victoria;Arrière;5;5;
stop_point;22146;Les Halles;C01374;4;access_point;50147804;Place Carrée, Forum des Halles);Milieu;4;6;Escalator
stop_point;22135;Vavin;C01374;4;access_point;50147831;103 boulevard du Montparnasse;Arrière;6;6;
stop_point;22038;Gare Montparnasse;C01382;12;access_point;50147840;Centre Commercial;Arrière;4;5;
stop_point;22218;Gare Saint-Lazare;C01383;13;access_point;50147870;Gare SNCF;Milieu;3;5;
stop_point;462990;Pelleport;C01386;3B;access_point;50147877;Paul Signac (place, en face du 125 avenue Gambetta);Avant;1;3;
stop_point;463258;Porte de Champerret;C01373;3;access_point;50147884;143 rue de Villiers;Arrière;5;5;
stop_point;463249;Palais Royal - Musée du Louvre;C01377;7;access_point;50147988;Place du Palais-Royal;Avant;1;5;
stop_point;22079;Palais Royal - Musée du Louvre;C01371;1;access_point;50147993;Place du Palais-Royal;Arrière;6;6;
stop_point;463025;Place d'Italie;C01375;5;access_point;50148018;Place d' Italie;Arrière;5;5;
stop_point;22365;Place d'Italie;C01377;7;access_point;50148018;Place d' Italie;Avant;1;5;
stop_point;463129;Bercy;C01384;14;access_point;50148041;Boulevard de Bercy;Arrière;8;8;Ascenseur
stop_point;463031;Aubervilliers-Pantin Quatre Chemins;C01377;7;access_point;50148070;115 avenue de la République;Avant;2;5;
stop_point;22385;Maison Blanche;C01377;7;access_point;50148128;103 avenue d' Italie;Avant;1;5;
stop_point;22186;Balard;C01378;8;access_point;50148153;8 boulevard Victor;Avant;1;5;
stop_point;463115;Bonne Nouvelle;C01378;8;access_point;50148183;8 boulevard du Faubourg Poissonnière;Arrière;5;5;
stop_point;22207;Porte Dorée;C01378;8;access_point;50148209;92 Boulevard Poniatowsky;Avant;1;5;
stop_point;21929;La Muette;C01379;9;access_point;50148263;5 avenue Mozart;Arrière;5;5;
stop_point;463318;Trocadéro;C01379;9;access_point;50148270;Avenue du Président Wilson;Arrière;5;5;
stop_point;474397;Miromesnil;C01383;13;access_point;50148286;1 avenue Percier;Avant;1;5;Escalator
stop_point;463059;Oberkampf;C01375;5;access_point;50148305;43 boulevard Voltaire;Arrière;5;5;
stop_point;463054;Oberkampf;C01379;9;access_point;50148306;18 boulevard Voltaire;Avant;1;5;
stop_point;21973;Mabillon;C01380;10;access_point;50148359;13 rue du Four;Avant;1;5;
stop_point;21970;Duroc;C01380;10;access_point;50148364;bd du Montparnasse;Arrière;5;5;
stop_point;463083;Duroc;C01383;13;access_point;50148365;Boulevard des Invalides;Avant;1;5;
stop_point;21974;Porte d'Auteuil;C01380;10;access_point;50148378;Route des Lacs;Avant;1;5;
stop_point;462945;Rambuteau;C01381;11;access_point;50148396;20 rue Beaubourg;Arrière;5;5;
stop_point;462945;Rambuteau;C01381;11;access_point;50148397;Centre Georges Pompidou;Arrière;5;5;
stop_point;462945;Rambuteau;C01381;11;access_point;50148399;22 rue Beaubourg;Arrière;5;5;
stop_point;21994;Arts et Métiers;C01373;3;access_point;50148400;48 rue Turbigo;Arrière;4;5;
stop_point;463108;Arts et Métiers;C01381;11;access_point;50148401;Rue Réaumur;Avant;1;5;
stop_point;22039;Pasteur;C01382;12;access_point;50148437;162 rue de Vaugirard;Arrière;5;5;
stop_point;22051;Notre-Dame des Champs;C01382;12;access_point;50148440;Terre-plein face au 112 boulevard Raspail;Avant;1;5;
stop_point;21976;Sèvres - Babylone;C01380;10;access_point;50148444;41 boulevard Raspail;Avant;1;5;
